Datas,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)",PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB),TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C),"TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MEDIA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%)","VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s)","VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)",Unnamed: 11,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
2007-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-13,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-14,,1016.8125,,32.2,,24.3,73.416667,48.0,,1.170833,,28.25,73.416667,0.875725801192,-22.91111111,-0.39987432416,14.0,101.134620505,104.0,0.992815133397,0.15937661794,1.50280802843,11.4806076597,0.19,30.3933622927,16.2310230144,22.803531861,12.4978877211,0.222884043287,3.92342454024,2.88044752971,0.0672545226357,0.0,2.53385646153,9.96403125957,3.691559955,3.51303399825,12.4004918154,0.781818620383,4.49341305856
2007-04-15,0.0,1016.883333,,32.5,,22.3,69.791667,40.0,,1.183333,,27.4,69.791667,0.885075189632,-22.91111111,-0.39987432416,14.0,101.134620505,105.0,0.992261784144,0.165836754976,1.49999742254,11.4591362123,0.19,30.2016144555,18.3266820794,22.6596672937,14.1115452011,0.213472132819,3.79172174164,2.6463058115,0.0672545226357,0.0,3.33780776907,10.773737432,4.0912562239,3.79654307431,12.3222586979,0.774459377396,4.90218491134
2007-04-16,0.0,,,32.1,,23.8,72.866667,51.0,,,,27.95,72.866667,,-22.91111111,-0.39987432416,14.0,101.134620505,106.0,0.991710727892,0.172247751003,1.49720162593,11.4377778994,0.19,30.0104789833,16.4272767666,22.5162621716,12.6490031103,0.219523173396,3.86499723766,2.81629466672,0.0672545226357,0.0,2.69149969153,9.95750341877,3.71185558258,,12.2442754252,,
2007-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-24,,,,,,,,69.0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-29,,,,,,,,58.0,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-11,,,,,,,,54.0,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-12,,1018.396552,16.403448,29.8,25.951724,,56.37931,40.0,4.6,0.744444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-13,0.0,1019.229167,17.89375,28.0,23.134375,20.2,73.03125,52.0,5.9,0.766667,,24.1,73.03125,0.573429406946,-22.91111111,-0.39987432416,14.0,101.134620505,133.0,0.978272747705,0.320250860467,1.43015535966,10.9255821542,0.19,25.3846122668,13.4701191262,19.0455668915,10.3719917272,0.180033500425,3.07365903075,2.24473161089,0.0672545226357,0.0,3.0187735219,7.35321820529,2.78753197431,2.44608535643,10.3569218048,0.78972711353,3.09738049324
2007-05-14,0.0,1014.021875,17.286458,30.2,23.717708,18.4,69.604167,39.0,9.1,0.776042,,24.3,69.604167,0.580441448275,-22.91111111,-0.39987432416,14.0,101.134620505,134.0,0.9778484214,0.324582524376,1.42809968235,10.9098779363,0.19,25.243590776,16.4757705764,18.9397612875,12.6863433438,0.181925884947,3.20422892443,2.23027685162,0.0672545226357,0.0,4.15275711664,8.5335862272,3.42580177308,2.8519733232,10.2993850366,0.782795130235,3.64332021629
2007-05-15,1.4,1016.704255,19.228723,26.5,23.405319,18.4,77.691489,62.0,6.8,0.707447,,22.45,77.691489,0.529135744274,-22.91111111,-0.39987432416,14.0,101.134620505,135.0,0.977430659086,0.328818007477,1.42608325776,10.8944735872,0.19,25.1054085589,13.5757366206,18.8360859335,10.4533171979,0.165044963599,2.78927858258,2.16703206317,0.0672545226357,0.0,3.12688978312,7.32642741474,2.69875640843,2.29462401865,10.243006692,0.799657443315,2.86950873506
2007-05-16,0.2,1014.669149,18.139362,30.6,24.368085,20.5,69.829787,44.0,5.1,0.726596,,25.55,69.829787,0.543458259413,-22.91111111,-0.39987432416,14.0,101.134620505,136.0,0.977019584555,0.332956054707,1.42410700951,10.8793761627,0.19,24.9701256509,15.0776971413,18.7345858734,11.6098267988,0.194137221516,3.40146661359,2.37523689115,0.0672545226357,0.0,3.57777893867,8.03204786015,3.22818574599,2.73639046266,10.1878112656,0.784306098067,3.48893176963
2007-05-17,0.0,1013.124211,18.351579,33.9,25.725263,19.7,67.305263,31.0,3.5,0.532632,,26.8,67.305263,0.398382677069,-22.91111111,-0.39987432416,14.0,101.134620505,137.0,0.976615319617,0.336995439871,1.42217185851,10.864592698,0.19,24.8378005956,17.7832408015,18.6353050309,13.6930954172,0.207031530593,3.79246148764,2.55252617843,0.0672545226357,0.0,4.34694153552,9.34615388165,3.91723987,3.13762853502,10.133822643,0.783298140498,4.00566319872
2007-05-18,0.0,1014.271579,20.193684,30.0,24.477895,19.6,78.136842,56.0,9.3,1.108421,,24.8,78.136842,0.829044678689,-22.91111111,-0.39987432416,14.0,101.134620505,138.0,0.976217984065,0.340934966014,1.4202787218,10.8501301989,0.19,24.7084904229,15.1396725954,18.5382861945,11.6575478985,0.18673033902,3.26203541587,2.54885145888,0.0672545226357,0.0,3.39373940768,8.2638084908,3.18537436488,2.74696441792,10.0810640925,0.79188059365,3.46891240921
2007-05-19,0.0,1015.873958,19.060417,26.7,24.233333,20.5,73.46875,57.0,7.9,1.105208,,23.6,73.46875,0.826641511884,-22.91111111,-0.39987432416,14.0,101.134620505,139.0,0.975827695637,0.344773465768,1.41842851144,10.8359956329,0.19,24.58225063,11.629768985,18.4435710027,8.95492211844,0.175375010308,2.95735488265,2.17273166535,0.0672545226357,0.0,2.54890988734,6.40601223109,2.37796702064,2.25874429815,10.0295582571,0.783321752816,2.88354598864
2007-05-20,49.4,1018.448352,19.175824,25.4,21.925275,19.9,84.835165,67.0,9.1,0.996703,,22.65,84.835165,0.745485080473,-22.91111111,-0.39987432416,14.0,101.134620505,140.0,0.975444569984,0.348509801704,1.41662213322,10.8221959198,0.19,24.4591351638,10.8987337392,18.3511999307,8.39202497917,0.166803648642,2.78394400099,2.36176348675,0.0672545226357,0.0,2.11849795307,6.2735270261,2.17735361536,1.95689450052,9.97932714684,0.804404059133,2.43272579035
2007-05-21,0.2,1015.506742,19.703371,28.7,23.692135,20.0,78.955056,61.0,8.0,1.204494,,24.35,78.955056,0.900902582333,-22.91111111,-0.39987432416,14.0,101.134620505,141.0,0.975068720636,0.352142866664,1.41486048548,10.8087379224,0.19,24.3391964049,13.6401599326,18.2612122787,10.5029231481,0.182401592075,3.13751738694,2.47722860987,0.0672545226357,0.0,3.02982088786,7.47310226026,2.83956254897,2.50590335486,9.93039213319,0.791284420063,3.16688069589
