Datas,"EVAPORACAO DO PICHE, DIARIA(mm)","INSOLACAO TOTAL, DIARIO(h)","PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)","VENTO, VELOCIDADE MEDIA DIARIA(m/s)",Unnamed: 10,"EVAPREF, DIARIA(mm)"
1961-01-01,6.1,10.6,,30.0,27.76,24.8,68.5,63.0,5.0,,6.30519934294
1961-01-02,6.4,10.4,0.0,29.6,26.84,24.8,66.0,64.0,3.666667,,6.07668280808
1961-01-03,4.7,10.8,0.0,29.5,26.58,22.4,71.75,64.0,5.666667,,5.99258986009
1961-01-04,5.7,10.4,0.0,30.0,27.0,24.2,77.0,67.0,5.666667,,5.73469199376
1961-01-05,4.7,10.0,0.0,30.0,27.52,25.0,69.5,63.0,5.666667,,6.25136366309
1961-01-06,5.1,10.7,0.0,29.5,27.2,23.4,70.75,67.0,3.666667,,5.82277720225
1961-01-07,4.8,7.9,0.0,29.6,27.74,24.5,73.25,67.0,3.0,,5.05183892062
1961-01-08,4.7,10.4,0.0,30.0,27.32,24.3,72.5,66.0,5.0,,5.98018682316
1961-01-09,5.0,9.9,0.0,29.7,27.7,24.8,69.5,65.0,4.333333,,5.95319915041
1961-01-10,4.9,10.4,0.0,29.8,27.12,24.5,75.0,62.0,5.0,,5.81993317174
1961-01-11,5.1,10.7,0.0,29.6,27.12,24.9,75.0,69.0,4.333333,,5.82762021394
1961-01-12,5.0,8.5,0.0,29.8,27.18,24.4,75.25,70.0,3.666667,,5.2227574943
1961-01-13,4.8,7.1,0.0,29.8,27.08,25.2,73.5,71.0,3.666667,,5.03812595029
1961-01-14,6.0,3.3,0.0,30.3,27.16,24.8,72.75,68.0,1.333333,,3.60073072419
1961-01-15,5.2,9.4,1.0,29.9,27.22,25.0,74.25,66.0,3.333333,,5.48004574263
1961-01-16,3.8,2.3,3.9,28.6,26.48,24.5,82.25,80.0,1.333333,,3.08249992362
1961-01-17,3.4,0.7,7.0,28.8,25.72,23.0,83.0,76.0,1.666667,,2.66382003238
1961-01-18,2.6,7.9,8.0,29.5,27.12,23.9,78.5,71.0,3.0,,4.81379866572
1961-01-19,4.0,8.2,0.0,29.6,27.6,24.7,75.0,71.0,3.666667,,5.17570451482
1961-01-20,4.8,9.4,0.0,29.9,27.74,24.8,73.25,65.0,3.0,,5.45990354447
1961-01-21,4.8,8.3,0.0,29.8,27.56,23.6,74.5,68.0,3.0,,5.07175384043
1961-01-22,4.8,1.7,0.0,29.8,27.02,24.5,73.75,67.0,1.0,,3.03817243474
1961-01-23,2.6,1.3,2.8,29.0,26.76,24.4,82.75,74.0,1.0,,2.76963007485
1961-01-24,2.1,8.6,0.8,30.3,26.98,23.0,77.0,73.0,0.666667,,4.74397399612
1961-01-25,4.3,8.1,0.0,30.0,26.9,23.8,75.25,67.0,1.666667,,4.81277490422
1961-01-26,4.6,10.1,0.0,30.2,26.58,23.5,77.25,69.0,3.666667,,5.48298660727
1961-01-27,4.8,6.4,0.0,29.6,26.78,24.5,82.75,77.0,5.0,,4.43562345674
1961-01-28,3.9,10.3,0.0,30.0,27.3,24.5,76.0,64.0,5.0,,5.7709722588
1961-01-29,5.0,9.8,0.0,30.0,27.16,24.4,70.5,64.0,2.333333,,5.50569670202
1961-01-30,5.2,10.5,0.0,30.2,27.2,23.4,71.25,65.0,2.333333,,5.60831330536
1961-01-31,4.6,9.0,0.0,30.0,26.98,24.3,69.0,63.0,3.0,,5.50712958967
1961-02-01,7.0,10.5,0.0,30.0,26.86,22.7,61.75,59.0,1.666667,,5.5572685036
1961-02-02,6.4,3.7,0.0,29.1,25.62,20.8,72.25,64.0,3.0,,3.93868246258
1961-02-03,4.5,10.7,0.0,29.6,26.82,22.7,66.75,63.0,2.333333,,5.67420623813
1961-02-04,4.8,8.1,0.0,30.4,26.72,21.6,68.5,66.0,2.0,,4.94172901873
1961-02-05,4.2,9.2,1.0,30.6,27.14,24.3,75.25,64.0,4.333333,,5.54199968548
1961-02-06,6.2,9.5,0.0,30.6,27.48,23.4,73.75,64.0,3.666667,,5.53794994785
