Datas,"EVAPORACAO DO PICHE, DIARIA(mm)","INSOLACAO TOTAL, DIARIO(h)","PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)","VENTO, VELOCIDADE MEDIA DIARIA(m/s)",Unnamed: 10,"EVAPREF, DIARIA(mm)"
1961-01-01,,,,28.8,21.68,18.6,87.5,65.0,0.666667,,4.22039584148
1961-01-02,,,34.6,26.8,22.0,19.0,89.0,74.0,0.666667,,3.67606726411
1961-01-03,,,5.5,27.6,22.0,19.0,89.0,75.0,1.666667,,3.81051887869
1961-01-04,,,43.0,24.6,19.88,15.2,91.0,86.0,1.666667,,3.58318324816
1961-01-05,,,16.7,26.4,20.6,16.6,90.25,77.0,1.0,,3.88601019425
1961-01-06,,,13.0,29.6,22.72,18.4,84.0,60.0,1.0,,4.43703588661
1961-01-07,,,37.6,26.6,22.08,18.8,89.75,73.0,0.666667,,3.64956496366
1961-01-08,,,12.4,26.8,20.96,15.6,86.0,74.0,2.0,,4.07455283341
1961-01-09,,,1.1,30.6,23.8,19.0,85.0,66.0,0.666667,,4.58299653863
1961-01-10,,,0.0,29.0,22.52,19.4,90.75,88.0,1.333333,,4.06738943063
1961-01-11,,,21.8,28.4,22.04,17.4,92.5,92.0,1.666667,,4.11098779422
1961-01-12,,,6.8,22.4,17.4,11.8,95.25,90.0,1.0,,3.52939370928
1961-01-13,,,31.3,22.0,17.8,13.0,88.75,88.0,1.0,,3.38444059732
1961-01-14,,,5.3,28.0,20.48,17.6,90.75,65.0,1.666667,,4.02629261419
1961-01-15,,,40.5,28.4,21.04,16.6,85.75,67.0,1.0,,4.34399137097
1961-01-16,1.0,,1.0,27.2,21.84,17.8,79.0,71.0,0.666667,,3.966084943
1961-01-17,,,0.0,31.4,23.44,16.6,74.25,54.0,0.666667,,5.01689025959
1961-01-18,,,0.0,32.0,23.84,17.2,75.0,52.0,0.333333,,5.03276414972
1961-01-19,,,0.0,32.0,24.64,18.6,72.75,51.0,0.666667,,4.93160502141
1961-01-20,,,5.6,28.6,22.16,19.0,90.25,75.0,0.666667,,4.06486585962
1961-01-21,,,16.8,30.2,22.44,18.2,83.0,58.0,0.666667,,4.55601384386
1961-01-22,,,0.0,30.2,23.04,17.8,80.5,67.0,1.666667,,4.65623060189
1961-01-23,,,2.3,30.2,23.92,19.2,83.75,65.0,0.666667,,4.42118764516
1961-01-24,,,4.7,26.2,21.0,17.8,95.5,90.0,1.333333,,3.52399259493
1961-01-25,,,7.1,27.8,21.48,17.8,95.5,90.0,1.0,,3.940955898
1961-01-26,,,35.0,27.0,22.32,19.6,90.5,81.0,2.333333,,3.45569238374
1961-01-27,,,34.7,23.2,19.44,16.0,98.0,94.0,1.0,,3.11408705546
1961-01-28,,,40.9,27.2,21.4,17.4,91.25,71.0,1.666667,,3.81325938542
1961-01-29,,,6.4,28.0,22.36,18.0,87.75,78.0,0.666667,,4.03227166684
1961-01-30,,,2.7,28.4,22.92,19.8,88.25,66.0,1.0,,3.84993795094
1961-01-31,,,8.1,27.0,22.08,18.8,97.0,96.0,1.0,,3.57055134262
1961-02-01,,,4.8,33.0,24.2,18.8,80.25,59.0,0.666667,,5.05722122083
1961-02-02,,,0.0,32.0,25.32,20.8,80.0,55.0,0.333333,,4.54684607698
1961-02-03,,,0.0,32.4,25.12,20.0,77.25,58.0,0.666667,,4.77088031439
1961-02-04,,,0.0,32.6,24.88,19.0,72.0,47.0,0.333333,,4.84440670239
1961-02-05,,,0.0,32.4,24.6,19.4,77.75,53.0,0.666667,,4.82498629918
1961-02-06,,,0.0,33.4,24.96,18.0,73.5,50.0,0.333333,,5.11619941136
1961-02-07,,,0.0,32.6,24.8,18.4,70.75,50.0,0.333333,,4.87468855873
1961-02-08,,,0.0,33.6,25.0,18.2,71.5,49.0,0.333333,,5.10399119158
1961-02-09,,,0.0,32.2,24.76,20.6,78.5,68.0,0.666667,,4.60117266768
1961-02-10,,,0.0,31.6,23.8,20.4,85.25,70.0,0.666667,,4.46752370866
1961-02-11,,,0.6,31.2,23.24,19.4,87.0,71.0,0.666667,,4.48874344268
1961-02-12,,0.1,31.5,27.2,22.08,19.2,95.0,94.0,0.666667,,2.19550098352
1961-02-13,,,17.3,28.4,21.44,18.6,87.5,60.0,1.666667,,3.90388214224
1961-02-14,,,13.3,27.6,21.52,18.4,94.75,91.0,0.666667,,3.74608096651
1961-02-15,,,56.3,23.0,19.28,15.4,87.25,83.0,0.666667,,3.17694951473
1961-02-16,,,0.1,29.2,22.96,18.2,75.0,57.0,1.0,,4.22815583309
1961-02-17,,,0.0,30.6,22.88,17.4,68.25,49.0,1.0,,4.63479859159
