Datas,"EVAPORACAO DO PICHE, DIARIA(mm)","INSOLACAO TOTAL, DIARIO(h)","PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)","VENTO, VELOCIDADE MEDIA DIARIA(m/s)",Unnamed: 10,"EVAPREF, DIARIA(mm)"
1976-08-27,,,,,,,,,,,
1976-08-28,,,,,,,,,,,
1976-08-29,,,,,,,,,,,
1976-08-30,,,,,,,,,,,
1976-08-31,,,,,,,,,,,
1976-09-01,,,,,,,,,,,
1976-09-02,,,,,,,,,,,
1976-09-03,,,,,,,,,,,
1976-09-04,,,,,,,,,,,
1976-09-05,,,,,,,,,,,
1976-09-06,,,,,,,,,,,
1976-09-07,,,,,,,,,,,
1976-09-08,,,,,,,,,,,
1976-09-09,,,,,,,,,,,
1976-09-10,,,,,,,,,,,
1976-09-11,,,,,,,,,,,
1976-09-12,,,,,,,,,,,
1976-09-13,,,,,,,,,,,
1976-09-14,,,,,,,,,,,
1976-09-15,,,,,,,,,,,
1976-09-16,,,,,,,,,,,
1976-09-17,,,,,,,,,,,
1976-09-18,,,,,,,,,,,
1976-09-19,,,,,,,,,,,
1976-09-20,,,,,,,,,,,
1976-09-21,,,,,,,,,,,
1976-09-22,,,,,,,,,,,
1976-09-23,,,,,,,,,,,
1976-09-24,,,,,,,,,,,
1976-09-25,,,,,,,,,,,
1976-09-26,,,,,,,,,,,
1976-09-27,,,,,,,,,,,
1976-09-28,,,,,,,,,,,
1976-09-29,,,,,,,,,,,
1976-09-30,,,,,,,,,,,
1976-10-01,4.5,9.7,,33.6,27.04,22.0,60.25,42.0,3.2,,6.0879180058
1976-10-02,6.8,10.2,0.0,34.7,26.74,20.8,62.75,37.0,2.866667,,6.03885331749
1976-10-03,7.1,9.0,0.0,34.9,27.3,21.8,68.5,40.0,3.1,,5.69051059391
1976-10-04,7.0,5.9,2.0,32.0,26.34,22.0,74.0,56.0,2.833333,,4.44092288835
1976-10-05,4.1,2.1,18.6,31.0,25.38,21.5,82.5,56.0,2.8,,3.11310591261
1976-10-06,3.4,8.7,0.0,33.4,26.98,22.3,72.5,51.0,3.366667,,5.4005753865
1976-10-07,5.5,6.8,0.0,32.8,27.2,23.2,69.25,50.0,3.233333,,5.06761245696
1976-10-08,5.6,6.8,0.0,31.6,26.2,22.8,69.75,48.0,3.233333,,4.93016477665
1976-10-09,6.1,10.9,0.0,33.2,26.6,22.2,67.5,43.0,3.566667,,6.14841780324
1976-10-10,7.3,11.1,0.0,34.3,27.34,22.2,64.0,38.0,3.733333,,6.52198810972
1976-10-11,8.0,11.4,0.0,34.3,27.2,22.2,64.25,41.0,3.9,,6.62646998019
1976-10-12,8.1,11.1,0.0,34.6,27.0,21.6,63.0,36.0,4.166667,,6.7045939173
1976-10-13,7.3,7.1,0.0,33.6,26.8,21.3,63.0,41.0,2.733333,,5.21096602554
1976-10-14,5.8,6.7,0.0,32.8,27.02,21.2,66.25,49.0,2.4,,4.81888293
1976-10-15,5.8,4.4,0.0,32.8,26.84,22.9,71.75,50.0,3.733333,,4.51416640677
1976-10-16,5.3,5.8,0.7,32.8,26.56,23.0,71.75,48.0,2.866667,,4.62527010081
1976-10-17,6.6,9.0,0.0,33.6,27.12,22.2,64.0,43.0,3.733333,,5.98196398108
1976-10-18,7.7,11.4,0.0,33.6,27.16,21.6,66.25,43.0,3.433333,,6.28855639274
1976-10-19,7.4,7.8,0.0,33.5,27.34,23.4,66.25,44.0,3.166667,,5.48250042183
1976-10-20,7.5,10.2,0.0,33.5,27.36,22.5,66.0,44.0,3.5,,6.08951799345
1976-10-21,7.6,8.2,0.0,33.8,27.4,23.4,65.75,46.0,3.733333,,5.79939659998
1976-10-22,6.6,6.2,0.0,31.9,26.4,21.9,69.75,50.0,3.6,,4.86929505974
1976-10-23,5.8,9.1,0.0,34.4,27.46,22.0,65.25,43.0,2.733333,,5.69055676209
1976-10-24,6.3,10.0,0.0,34.4,27.82,22.6,68.0,45.0,3.466667,,6.04107216189
1976-10-25,7.6,10.5,0.0,34.4,27.8,23.4,65.0,43.0,3.866667,,6.45368804256
1976-10-26,7.3,9.2,0.0,34.4,27.6,23.0,60.5,33.0,4.166667,,6.47545882432
1976-10-27,7.6,9.0,0.0,35.2,27.28,21.2,65.75,36.0,3.033333,,5.7806306584
1976-10-28,7.8,9.8,0.0,34.6,28.02,22.9,66.0,43.0,2.933333,,5.95068505262
1976-10-29,6.6,5.2,0.0,34.0,27.58,23.6,68.0,43.0,3.0,,4.78030286942
1976-10-30,7.3,9.4,0.0,33.4,27.36,23.2,68.0,44.0,3.5,,5.83167974128
1976-10-31,7.3,9.9,0.0,34.1,27.34,21.6,63.5,42.0,2.8,,5.89134937101
1976-11-01,7.6,11.4,0.0,35.5,27.68,22.5,61.75,34.0,3.7,,6.81622399041
1976-11-02,8.8,10.6,0.0,34.6,27.48,22.0,61.25,40.0,3.8,,6.55868778045
