Datas,"EVAPORACAO DO PICHE, DIARIA(mm)","INSOLACAO TOTAL, DIARIO(h)","PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)","VENTO, VELOCIDADE MEDIA DIARIA(m/s)",Unnamed: 10,"EVAPREF, DIARIA(mm)"
1972-07-05,,,,,,,,,,,
1972-07-06,,9.3,,31.5,22.82,15.2,80.75,57.0,1.0,,3.34097937345
1972-07-07,,,,,,,,92.0,,,
1972-07-08,,,,,,,,,,,
1972-07-09,,,,,,,,80.0,0.0,,
1972-07-10,2.4,8.4,,28.0,18.4,8.0,84.75,65.0,1.0,,2.74737884127
1972-07-11,3.6,9.4,0.0,31.0,22.4,15.0,85.25,68.0,0.333333,,3.29125452889
1972-07-12,3.0,9.5,0.0,31.9,23.48,17.0,86.0,65.0,1.0,,3.48466883472
1972-07-13,4.0,4.1,0.0,30.5,23.12,19.2,89.75,78.0,1.0,,2.43757103082
1972-07-14,2.0,7.4,0.0,30.0,22.7,17.5,89.0,72.0,0.0,,2.99006190551
1972-07-15,2.5,9.6,0.0,33.0,24.5,18.0,84.25,73.0,0.666667,,3.63130474421
1972-07-16,4.5,9.6,0.0,32.5,24.0,18.0,87.25,77.0,0.333333,,3.60378883014
1972-07-17,4.5,9.5,0.0,32.5,24.1,17.0,75.5,52.0,1.333333,,3.70571089064
1972-07-18,5.0,9.8,0.0,32.0,23.28,16.9,78.25,52.0,2.0,,3.80781735569
1972-07-19,6.0,9.3,0.0,32.0,22.4,14.0,76.0,42.0,1.0,,3.47483361586
1972-07-20,5.0,9.6,0.0,32.0,23.02,15.6,76.0,47.0,1.0,,3.59330785198
1972-07-21,5.0,9.7,0.0,32.5,22.9,15.0,80.5,54.0,0.333333,,3.51735147659
1972-07-22,6.0,9.4,0.0,32.0,22.1,14.5,81.25,60.0,0.0,,3.3825206178
1972-07-23,5.0,9.6,0.0,32.0,21.5,14.0,83.5,56.0,0.333333,,3.47408225862
1972-07-24,4.5,9.5,0.0,32.0,22.1,15.0,74.75,30.0,0.333333,,3.44550068201
1972-07-25,5.5,9.6,0.0,33.9,22.94,14.8,75.5,42.0,1.0,,3.76481089691
1972-07-26,5.0,9.6,0.0,33.5,23.0,14.0,75.5,30.0,0.0,,3.4715314641
1972-07-27,4.0,9.7,0.0,33.5,23.04,15.2,74.75,40.0,0.0,,3.53620085264
1972-07-28,6.0,9.1,0.0,33.5,22.5,14.0,76.5,38.0,0.333333,,3.49646294038
1972-07-29,6.0,9.6,0.0,34.0,22.8,15.0,74.25,34.0,0.333333,,3.65922576599
1972-07-30,5.0,7.8,0.0,31.5,22.4,15.0,83.0,53.0,0.333333,,3.21659202554
1972-07-31,4.0,8.5,0.0,32.0,22.48,14.2,83.25,67.0,0.666667,,3.40310486631
1972-08-01,5.0,7.8,0.0,31.0,23.4,18.0,89.0,73.0,0.666667,,3.3440441661
1972-08-02,4.0,9.7,0.0,32.3,24.26,17.0,70.5,21.0,0.333333,,3.67018519654
1972-08-03,6.0,7.6,0.0,32.5,24.3,18.0,82.5,62.0,0.0,,3.34280038007
1972-08-04,4.0,6.2,0.0,33.8,22.56,15.0,68.25,73.0,0.0,,2.87900771111
1972-08-05,4.0,6.7,0.0,26.0,18.9,13.5,91.5,60.0,0.333333,,2.7798794216
1972-08-06,2.5,9.7,0.0,32.0,21.4,11.0,73.5,20.0,0.333333,,3.53077809967
1972-08-07,3.5,9.4,0.0,32.9,23.22,14.2,85.25,66.0,0.333333,,3.73119312722
1972-08-08,5.5,9.8,0.0,34.0,24.0,16.0,81.5,59.0,1.0,,4.03200930597
1972-08-09,4.5,3.6,0.0,33.0,23.1,14.0,90.75,77.0,0.0,,2.5071701552
1972-08-10,5.0,9.1,0.0,32.0,24.5,17.5,90.75,79.0,0.0,,3.84163317107
1972-08-11,2.0,7.7,0.0,32.5,24.6,17.5,90.75,79.0,0.0,,3.56121053873
1972-08-12,4.0,8.8,0.0,33.0,24.2,16.5,84.75,63.0,1.666667,,3.84479456528
1972-08-13,4.0,9.6,3.0,31.5,22.7,17.5,91.5,79.0,0.333333,,3.95426417591
1972-08-14,2.5,9.8,0.0,32.5,23.3,15.0,86.25,65.0,0.0,,3.94333585359
1972-08-15,4.0,10.0,0.0,33.0,23.1,15.5,83.25,58.0,0.333333,,4.04275105579
1972-08-16,5.0,10.0,0.0,33.5,23.8,15.5,78.75,55.0,0.0,,4.00728949819
1972-08-17,6.0,9.3,0.0,34.5,23.26,15.8,73.75,42.0,1.0,,4.14792343254
1972-08-18,6.0,8.5,0.0,33.1,23.78,16.8,71.5,63.0,1.0,,3.94580720235
1972-08-19,4.0,9.6,0.0,33.0,23.08,15.0,81.75,55.0,1.0,,4.05589803458
1972-08-20,4.0,9.3,0.0,33.5,23.38,15.4,76.25,52.0,0.333333,,3.95562942744
1972-08-21,6.0,9.4,0.0,34.0,24.5,16.5,81.5,68.0,0.0,,4.07213786877
