Datas,"EVAPORACAO DO PICHE, DIARIA(mm)","INSOLACAO TOTAL, DIARIO(h)","PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)","VENTO, VELOCIDADE MEDIA DIARIA(m/s)",Unnamed: 10,"EVAPREF, DIARIA(mm)"
1975-04-30,,,,,,,,,,,
1975-05-01,4.2,,,32.9,26.16,21.3,76.75,53.0,0.666667,,3.5393941694
1975-05-02,4.0,10.2,0.0,32.5,25.72,21.3,73.25,49.0,0.666667,,4.23412363405
1975-05-03,4.3,10.9,0.0,32.5,25.56,20.3,70.0,44.0,0.666667,,4.30424143616
1975-05-04,5.2,10.3,0.0,32.7,24.92,20.3,70.0,42.0,1.333333,,4.38679627183
1975-05-05,5.3,11.0,0.0,32.7,25.02,18.8,70.5,46.0,0.666667,,4.23888553709
1975-05-06,3.4,10.8,0.0,31.7,25.28,21.3,78.0,55.0,0.666667,,4.25173875101
1975-05-07,3.6,7.4,12.2,30.9,25.9,22.8,81.75,62.0,0.333333,,3.47600664049
1975-05-08,2.6,10.2,0.0,31.9,26.36,22.3,74.5,52.0,0.666667,,4.13641091715
1975-05-09,4.2,7.8,0.0,31.9,26.12,22.3,73.25,61.0,0.666667,,3.61456500525
1975-05-10,4.8,9.9,0.0,30.5,24.64,20.9,66.25,50.0,2.0,,4.34068991306
1975-05-11,5.5,10.7,0.0,31.1,23.86,18.8,68.0,45.0,2.666667,,4.57261886397
1975-05-12,5.1,11.3,0.0,31.7,24.1,17.4,67.5,43.0,0.666667,,4.02877523072
1975-05-13,4.8,11.1,0.0,32.3,23.8,16.3,69.5,42.0,0.666667,,3.9830848518
1975-05-14,4.7,10.9,0.0,32.1,24.82,17.8,73.75,53.0,0.333333,,3.90479984643
1975-05-15,4.4,9.2,0.0,32.3,25.36,19.9,70.25,48.0,0.666667,,3.73420302625
1975-05-16,4.8,9.3,0.0,33.3,26.42,21.8,73.75,50.0,0.666667,,3.88855590953
1975-05-17,4.8,10.4,6.0,31.3,25.92,22.3,82.75,62.0,0.333333,,3.98995436763
1975-05-18,2.7,8.2,0.0,32.1,26.28,23.3,81.5,65.0,1.666667,,3.77055794543
1975-05-19,3.2,9.5,0.0,32.7,26.62,22.8,76.75,53.0,0.333333,,3.82323267094
1975-05-20,4.0,9.2,14.6,28.7,24.16,20.9,87.25,71.0,0.0,,3.50277179353
1975-05-21,1.6,1.2,0.9,29.6,24.72,21.0,78.25,60.0,0.666667,,2.02870566221
1975-05-22,4.1,7.5,0.0,29.1,22.7,20.0,74.25,50.0,1.333333,,3.32364866075
1975-05-23,5.6,6.9,0.0,28.5,21.86,18.4,71.75,50.0,2.0,,3.33710931349
1975-05-24,6.0,9.1,0.0,27.3,21.94,18.4,62.75,49.0,2.0,,3.77287282855
1975-05-25,6.7,9.8,0.0,27.4,20.56,16.4,66.5,43.0,3.333333,,4.07300835636
1975-05-26,6.1,10.9,0.0,29.7,21.94,15.4,66.0,44.0,2.0,,4.00019304504
1975-05-27,5.5,10.9,0.0,30.7,23.18,17.4,67.0,45.0,0.666667,,3.67037937021
1975-05-28,5.7,10.8,0.0,31.9,23.96,16.9,69.0,45.0,0.333333,,3.59150768615
1975-05-29,5.0,10.7,0.0,31.9,25.54,23.2,71.25,49.0,0.333333,,3.84371577866
