Datas,"EVAPORACAO DO PICHE, DIARIA(mm)","INSOLACAO TOTAL, DIARIO(h)","PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)","VENTO, VELOCIDADE MEDIA DIARIA(m/s)",Unnamed: 10,"EVAPREF, DIARIA(mm)"
1971-07-31,,,,,,,,,,,
1971-08-01,,,,,,,,,,,
1971-08-02,,,,,,,,,,,
1971-08-03,,,,,,,,,,,
1971-08-04,,,,,,,,,,,
1971-08-05,,,,,,,,,,,
1971-08-06,,,,,,,,,,,
1971-08-07,,,,,,,,,,,
1971-08-08,,,,,,,,,,,
1971-08-09,,,,,,,,,,,
1971-08-10,,,,,,,,,,,
1971-08-11,,,,,,,,,,,
1971-08-12,,,,,,,,,,,
1971-08-13,,,,,,,,,,,
1971-08-14,,,,,,,,,,,
1971-08-15,,,,,,,,,,,
1971-08-16,,,,,,,,,,,
1971-08-17,,,,,,,,,,,
1971-08-18,,,,,,,,,,,
1971-08-19,,,,,,,,,,,
1971-08-20,,,,,,,,,,,
1971-08-21,,,,,,,,,,,
1971-08-22,,,,,,,,,,,
1971-08-23,,,,,,,,,,,
1971-08-24,,,,,,,,,,,
1971-08-25,,,,,,,,,,,
1971-08-26,,,,,,,,,,,
1971-08-27,,,,,,,,,,,
1971-08-28,,,,,,,,,,,
1971-08-29,,,,,,,,,,,
1971-08-30,,,,,,,,,,,
1971-08-31,,,,,,,,,,,
1971-09-01,2.7,9.0,,30.8,24.62,21.1,80.5,64.0,2.0,,4.55069964848
1971-09-02,3.3,10.0,0.0,30.5,24.2,20.6,80.5,60.0,3.333333,,4.82103826221
1971-09-03,8.3,8.6,0.0,30.6,23.84,20.4,81.5,62.0,2.666667,,4.44443248999
1971-09-04,4.8,10.1,0.0,31.6,24.76,20.1,70.5,56.0,2.333333,,5.13288862425
1971-09-05,2.3,10.6,0.0,31.6,24.94,19.1,75.5,57.0,2.333333,,5.06703466007
1971-09-06,4.5,7.8,0.0,31.4,25.08,20.6,83.75,69.0,2.666667,,4.27747469967
1971-09-07,1.8,8.9,12.3,30.6,25.26,22.1,79.75,67.0,3.333333,,4.74628563743
1971-09-08,1.8,9.7,2.0,31.0,24.48,20.7,80.75,60.0,3.666667,,4.85958524891
1971-09-09,2.8,10.8,0.0,31.5,24.12,20.1,77.0,52.0,2.0,,5.11427057542
1971-09-10,4.1,10.7,0.0,32.0,23.7,17.8,70.75,48.0,1.0,,4.92533268124
1971-09-11,5.3,7.0,0.0,32.0,23.64,17.8,81.75,66.0,1.666667,,4.03202765256
1971-09-12,1.6,9.4,17.1,31.2,24.46,20.8,80.5,56.0,2.0,,4.7447208883
1971-09-13,3.5,9.4,0.2,32.0,24.72,20.6,79.0,53.0,3.333333,,4.96464087993
1971-09-14,2.9,10.5,0.4,33.1,25.16,20.1,80.0,49.0,1.666667,,5.13046232245
1971-09-15,4.5,9.9,0.0,32.7,25.0,20.1,78.25,51.0,2.666667,,5.09153188988
1971-09-16,2.8,8.5,10.0,33.0,25.4,21.8,82.0,62.0,2.0,,4.70404070948
1971-09-17,3.0,9.6,0.0,35.6,26.04,21.6,82.0,62.0,2.666667,,5.24978190546
1971-09-18,3.1,9.6,5.0,31.2,24.74,21.3,82.5,59.0,1.0,,4.77302328919
1971-09-19,1.2,8.7,0.0,31.8,25.78,22.3,75.25,67.0,2.666667,,4.97249779292
1971-09-20,3.0,10.0,0.0,31.8,25.36,22.7,80.75,57.0,2.666667,,5.13101815528
1971-09-21,3.0,10.5,0.0,31.5,24.68,21.1,76.75,55.0,2.333333,,5.22262297636
1971-09-22,3.0,10.0,0.0,31.2,24.5,20.5,78.25,52.0,3.333333,,5.09951162922
1971-09-23,4.5,10.2,0.0,34.6,25.98,20.6,78.0,58.0,2.0,,5.33826501527
1971-09-24,2.8,10.0,0.0,31.2,24.92,21.2,77.0,52.0,2.666667,,5.12943209356
1971-09-25,4.6,10.4,0.0,32.2,24.84,19.5,74.75,50.0,3.333333,,5.3838902821
1971-09-26,2.1,10.0,0.0,31.8,25.54,21.4,75.75,54.0,2.333333,,5.19517350403
1971-09-27,4.0,10.4,0.0,32.4,25.3,20.9,75.75,50.0,3.333333,,5.44915904872
1971-09-28,5.5,8.8,0.0,31.5,25.94,22.3,80.25,72.0,2.666667,,4.84046560291
1971-09-29,3.3,8.0,0.2,31.0,25.4,22.7,83.75,64.0,1.666667,,4.47552173033
1971-09-30,1.2,9.7,0.4,30.6,25.1,21.9,79.25,60.0,3.0,,5.02250244808
1971-10-01,4.4,9.9,0.0,31.9,25.68,21.5,73.75,51.0,3.0,,5.36499680835
1971-10-02,3.0,10.1,0.0,32.3,25.46,21.0,81.0,59.0,2.333333,,5.11569004127
1971-10-03,3.9,9.6,2.2,32.5,26.04,22.0,78.25,54.0,2.666667,,5.17874729522
1971-10-04,2.8,9.4,0.0,31.0,25.34,22.1,85.5,59.0,2.666667,,4.77424618769
1971-10-05,3.2,7.6,0.0,31.5,25.52,21.8,77.5,54.0,3.0,,4.67936773806
1971-10-06,4.5,4.9,0.0,31.0,24.78,22.1,86.0,71.0,1.666667,,3.61245867844
1971-10-07,1.7,6.9,2.0,30.8,25.12,21.4,84.25,76.0,1.0,,4.09271507891
1971-10-08,1.5,9.2,5.5,31.3,25.12,20.9,80.0,56.0,2.333333,,4.84362079815
1971-10-09,4.2,9.1,0.0,31.6,25.0,20.1,72.75,52.0,2.0,,4.94051115259
1971-10-10,3.9,10.8,0.0,33.5,25.54,20.1,73.5,48.0,2.0,,5.49688376692
1971-10-11,5.5,10.3,0.0,31.9,25.1,20.4,77.75,55.0,3.333333,,5.28760583193
1971-10-12,2.6,7.0,0.0,32.0,24.94,20.7,78.5,55.0,2.333333,,4.40230246191
