Nome: FAZENDA IPANEMA
Codigo Estacao: 83204
Latitude: -23.42
Longitude: -47.58
Altitude: 584
Situacao: Desativada
Data Inicial: 1948-12-31
Data Final: 1970-12-31
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1961-03-23;2.8;7.9;0;null;null;19.3;82.25;64;1.033333;
1961-03-24;2.9;9.8;0;null;null;18.3;82.5;64;0;
1961-03-25;2.5;9.2;0;null;null;18.5;81;59;0;
1961-03-26;2.1;6.2;0;null;null;17.8;79.75;62;3.7;
1961-03-27;2.2;4.7;42.6;null;null;16.5;82.75;76;4.266667;
1961-03-28;4.2;9.4;0;null;null;14.1;79;67;5.133333;
1961-03-29;4.3;9;0;null;null;13.1;82.5;67;3.033333;
1961-03-30;4.2;10.1;0;null;null;12.9;80.75;64;1;
1961-03-31;3.5;8.9;0;null;null;12.1;80;60;0;
1961-04-01;2.8;10.2;0;null;null;11.5;81.75;60;0;
1961-04-02;3.5;6.6;0;null;null;12.3;79.75;64;0;
1961-04-03;3.2;5.2;0;null;null;16.1;85.25;70;1.133333;
1961-04-04;2.6;0;4.4;null;null;17.3;94.25;89;1.966667;
1961-04-05;.4;1;27;null;null;17.7;91.5;82;1.666667;
1961-04-06;1.2;2.7;14.4;null;null;15.5;88.5;73;0;
1961-04-07;2;8.6;0;null;null;17.1;85.25;77;2.666667;
1961-04-08;3.2;10.2;0;null;null;16.3;83.25;66;0;
1961-04-09;2.6;7.4;0;null;null;16.9;86.5;71;.633333;
1961-04-10;2.2;8.6;0;null;null;18.3;85;65;.8;
1961-04-11;2.2;8.3;0;null;null;17.4;86.5;71;0;
1961-04-12;2;7.8;0;null;null;16.6;84.5;64;0;
1961-04-13;2.8;8.3;0;null;null;18.5;81.25;63;0;
1961-04-14;3.8;8.8;0;null;null;17;83.25;66;1.366667;
1961-04-15;3.1;8.3;0;null;null;17.8;82;63;.7;
1961-04-16;2.7;8.5;0;null;null;17.8;80.75;64;0;
1961-04-17;2.4;9.6;0;null;null;16.3;82.5;56;0;
1961-04-18;3.1;8.6;0;null;null;13.7;74.5;57;.9;
1961-04-19;4.2;1.3;2;null;null;15.7;85.5;77;3.1;
1961-04-20;2.1;4.2;0;null;null;14.7;82.5;71;2.633333;
1961-04-21;2.5;0;0;null;null;15.5;89;79;0;
1961-04-22;.8;9.7;.5;null;null;12.2;83.75;65;.733333;
1961-04-23;2.2;3.6;0;null;null;16.6;89;73;1.7;
1961-04-24;2;5;.5;null;null;16.1;87;73;.7;
1961-04-25;1.7;5.7;0;null;null;17.7;88;77;2.866667;
1961-04-26;2.2;5.5;19.4;null;null;17.1;89.75;78;2;
1961-04-27;1.6;9.7;0;null;null;10.3;85;66;1;
1961-04-28;1.7;9.2;0;null;null;9.8;83.5;59;0;
1961-04-29;2;9.4;0;null;null;9.9;85;63;0;
1961-04-30;2.1;10.1;0;null;null;9.3;84.75;71;0;
1961-05-01;2.4;8.4;0;null;null;12.3;88.75;74;.8;
1961-05-02;1.3;6.7;0;null;null;14.7;88.5;78;.666667;
1961-05-03;2.9;0;9.4;null;null;16.3;94.5;93;0;
1961-05-04;1;2.1;14.2;null;null;14.5;89.75;77;0;
1961-05-05;.8;5.3;0;null;null;11.9;88.75;77;.866667;
1961-05-06;1.2;7;4.5;null;null;11.9;89;68;0;
1961-05-07;1.5;5.3;0;null;null;11.1;87;68;1.033333;
1961-05-08;2;.4;0;null;null;14.7;91.75;82;0;
1961-05-09;1.3;.4;1.8;null;null;16.9;92.25;88;1.9;
1961-05-10;1.1;7.1;0;null;null;15.3;83.75;73;1.366667;
1961-05-11;2.4;10;0;null;null;14.1;85.25;74;1.733333;
1961-05-12;2.7;9.3;0;null;null;12.5;86;72;.566667;
1961-05-13;2.2;8.8;0;null;null;12.5;84.5;64;0;
1961-05-14;2;9.4;0;null;null;12.9;84.5;65;0;
1961-05-15;1.9;8.3;0;null;null;11.9;84.5;64;0;
1961-05-16;1.6;7.6;0;null;null;11.2;87.75;69;0;
1961-05-17;1.8;8.7;0;null;null;12.4;86.75;66;0;
1961-05-18;2.4;2.2;0;null;null;11.9;86.5;75;1.7;
1961-05-19;2.9;4.9;0;null;null;13.6;85;73;2;
1961-05-20;2;6;0;null;null;10.5;86;76;3.733333;
1961-05-21;2.9;8.6;0;null;null;8.6;86.25;72;1.3;
1961-05-22;2.2;8.6;0;null;null;8.4;86.75;73;1.666667;
1961-05-23;2.1;4.2;0;null;null;11.5;89.75;83;.833333;
1961-05-24;1.6;8;0;null;null;9.9;85.5;72;0;
1961-05-25;1.6;8.9;0;null;null;9.1;85.25;68;.566667;
1961-05-26;1.9;7.9;0;null;null;7.6;84.25;65;0;
1961-05-27;2.1;9.3;0;null;null;7.2;83.5;62;0;
1961-05-28;2.5;8.7;0;null;null;7.3;85.5;64;0;
1961-05-29;2.3;9.6;0;null;null;7.1;86;60;0;
1961-05-30;2.5;9.5;0;null;null;6.5;82.75;59;0;
1961-05-31;2.4;9.5;0;null;null;7.2;82.5;59;0;
1961-06-01;2.8;9.4;0;null;null;6.3;80.75;60;0;
1961-06-02;2.5;9;0;null;null;9.1;81;61;0;
1961-06-03;3;9.2;0;null;null;9.6;84.75;66;0;
1961-06-04;2.7;7.6;0;null;null;9.9;86.75;68;1.1;
1961-06-05;2.5;8;.5;null;null;9.3;85.5;65;.633333;
1961-06-06;2.5;2.1;0;null;null;14.7;81.5;70;0;
1961-06-07;2;9.3;0;null;null;10.7;84;60;0;
1961-06-08;2.5;8.7;0;null;null;9.4;85.25;67;0;
1961-06-09;2.6;9.3;0;null;null;10.9;84.75;67;0;
1961-06-10;2.8;8.4;0;null;null;9.8;84;69;1.3;
1961-06-11;2.8;2;0;null;null;12.5;84.75;76;0;
