Datas,"EVAPORACAO DO PICHE, DIARIA(mm)","INSOLACAO TOTAL, DIARIO(h)","PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)","VENTO, VELOCIDADE MEDIA DIARIA(m/s)",Unnamed: 10,"EVAPREF, DIARIA(mm)"
1961-01-01,1.0,0.3,,25.0,19.68,18.0,94.5,92.0,0.5,,2.37597785225
1961-01-02,0.8,8.0,22.4,27.0,20.92,17.4,85.0,64.0,1.633333,,4.46460189374
1961-01-03,2.2,8.5,0.2,29.8,22.04,18.2,79.75,59.0,1.833333,,4.91496244776
1961-01-04,2.7,9.2,10.7,28.4,20.08,16.0,83.25,55.0,1.9,,4.80449697736
1961-01-05,2.3,8.0,0.0,28.0,20.76,18.0,80.5,53.0,2.5,,4.65418457965
1961-01-06,2.3,1.3,0.0,24.8,20.52,17.2,83.0,83.0,4.133333,,2.92384577771
1961-01-07,2.1,2.3,0.1,23.0,18.02,16.2,83.0,74.0,3.8,,2.98674150718
1961-01-08,2.3,8.8,0.0,24.8,18.12,13.0,81.0,66.0,2.933333,,4.32000540812
1961-01-09,2.2,1.7,0.0,25.0,20.0,16.4,84.0,74.0,2.766667,,2.87384199013
1961-01-10,1.7,6.2,0.0,28.6,21.84,18.2,83.0,63.0,1.7,,4.1677195111
1961-01-11,2.0,3.8,15.8,24.9,20.54,18.8,86.5,73.0,3.966667,,3.32141074995
1961-01-12,1.9,8.9,0.7,27.9,20.7,17.6,80.5,73.0,2.733333,,4.82349639409
1961-01-13,2.7,11.7,1.4,27.9,21.38,17.6,78.5,57.0,3.433333,,5.52761670542
1961-01-14,3.1,10.7,0.0,30.4,22.62,17.1,76.25,47.0,1.633333,,5.48180110919
1961-01-15,3.2,8.3,0.8,30.4,23.8,19.6,77.75,52.0,2.2,,5.01234917532
1961-01-16,3.0,5.5,0.0,30.2,23.06,19.9,79.0,57.0,1.866667,,4.22884234783
1961-01-17,2.5,9.3,0.4,29.6,22.98,18.5,77.0,63.0,3.6,,5.24826658057
1961-01-18,3.2,3.4,0.0,29.2,22.72,19.0,85.25,75.0,0.5,,3.38605831974
1961-01-19,1.7,2.0,1.0,28.6,21.84,18.4,84.5,60.0,1.066667,,3.00348062215
1961-01-20,1.7,5.3,11.3,29.0,22.2,18.2,88.25,71.0,0.5,,3.86266164775
1961-01-21,1.6,10.4,2.8,30.6,23.36,19.2,74.0,39.0,2.2,,5.59666778233
1961-01-22,4.1,3.5,0.0,27.2,21.68,18.2,78.75,61.0,0.866667,,3.37022964048
1961-01-23,2.7,1.0,0.0,22.6,18.34,16.8,86.0,74.0,3.8,,2.56061374563
1961-01-24,1.4,12.1,0.0,29.1,20.86,15.8,75.25,42.0,1.966667,,5.62195335525
1961-01-25,3.4,10.4,0.1,28.1,19.38,12.8,76.75,52.0,2.833333,,4.98122236887
1961-01-26,4.1,0.0,0.2,19.4,15.6,13.8,87.0,77.0,4.833333,,2.12322053993
1961-01-27,2.1,0.0,0.5,18.0,14.96,13.2,90.25,88.0,4.266667,,1.90330684087
1961-01-28,1.2,0.0,2.5,16.0,14.76,13.6,96.0,92.0,0.533333,,1.9198735601
1961-01-29,0.4,2.8,21.5,23.8,17.62,14.1,88.25,81.0,2.4,,2.77817415313
1961-01-30,0.8,7.9,9.3,26.2,19.72,14.6,87.0,82.0,0.6,,4.19213650532
1961-01-31,2.0,8.8,15.1,28.8,20.52,14.6,75.25,54.0,0.666667,,4.5888181783
1961-02-01,2.5,1.0,0.0,31.4,22.0,14.4,78.75,42.0,0.733333,,2.70898531798
1961-02-02,3.7,11.1,0.0,32.0,22.78,17.7,69.5,38.0,2.133333,,5.81423081676
1961-02-03,3.7,5.8,0.0,28.7,21.28,17.1,87.5,77.0,3.0,,3.77976855982
1961-02-04,1.7,1.6,17.7,25.0,19.7,17.9,94.5,93.0,0.8,,2.57496566008
1961-02-05,1.1,1.8,19.5,26.0,20.78,17.9,85.75,70.0,2.566667,,2.81323962561
1961-02-06,1.4,7.6,0.0,28.6,21.86,16.9,88.0,84.0,1.4,,4.23507740816
1961-02-07,2.3,8.6,5.4,29.9,22.66,17.4,74.75,54.0,2.666667,,4.92147657666
1961-02-08,2.8,5.4,0.3,29.0,21.32,17.0,83.25,56.0,0.6,,3.7340931902
1961-02-09,1.9,0.2,2.5,22.2,19.06,17.2,90.5,87.0,2.7,,2.13645530404
1961-02-10,1.4,2.0,0.0,24.6,19.52,16.4,87.5,80.0,1.4,,2.65907315751
1961-02-11,1.2,5.6,1.9,29.0,22.24,18.4,74.25,51.0,4.4,,4.44850299517
1961-02-12,3.1,6.9,7.6,26.0,20.24,18.2,83.0,67.0,2.033333,,3.99186132303
1961-02-13,2.0,1.2,0.0,28.1,19.86,13.8,64.75,43.0,1.5,,2.99612254255
1961-02-14,4.2,0.5,0.5,20.4,16.94,15.5,93.25,67.0,3.433333,,1.94989119914
1961-02-15,0.8,5.0,13.5,21.8,16.72,14.8,91.5,80.0,5.7,,2.72624250826
1961-02-16,1.8,2.0,1.3,21.5,17.26,14.8,95.0,90.0,1.833333,,2.29568230065
1961-02-17,1.2,0.7,7.9,22.0,19.0,17.0,89.5,92.0,2.733333,,2.21509927961
1961-02-18,0.6,6.4,26.4,26.8,19.52,15.6,85.5,66.0,0.766667,,3.71372499144
1961-02-19,1.8,9.6,0.0,27.2,20.38,15.9,85.75,68.0,0.0,,4.56338083729
1961-02-20,2.0,10.9,0.0,29.2,21.44,16.6,80.75,54.0,2.266667,,5.00278319187
1961-02-21,2.2,7.2,0.0,28.2,21.5,16.9,88.75,80.0,1.766667,,3.91556395186
1961-02-22,1.5,5.9,8.2,28.0,21.24,18.2,88.5,75.0,1.866667,,3.63950421949
1961-02-23,1.7,3.3,32.6,26.5,21.06,18.4,88.0,71.0,2.333333,,2.97165099539
1961-02-24,1.1,2.9,2.8,26.1,21.42,18.6,89.75,74.0,1.833333,,2.81766020556
1961-02-25,1.1,7.2,21.2,28.4,22.62,19.3,84.5,74.0,4.066667,,4.08271262397
1961-02-26,2.0,6.5,0.7,30.0,22.76,20.4,84.75,63.0,4.5,,4.0792322374
1961-02-27,2.2,2.7,12.2,25.2,20.08,17.8,91.5,90.0,0.833333,,2.68632298406
1961-02-28,1.2,0.0,27.8,18.2,15.82,14.9,92.5,86.0,3.5,,1.72952823367
1961-03-01,1.1,0.9,0.4,22.4,17.4,15.0,86.25,67.0,2.033333,,2.21420345052
1961-03-02,1.5,7.9,0.0,23.6,17.54,14.3,85.75,67.0,2.333333,,3.59353258692
1961-03-03,1.8,11.9,0.0,28.8,20.14,12.7,76.25,51.0,1.8,,4.87524639588
1961-03-04,2.4,9.2,0.1,30.4,21.72,15.6,79.5,50.0,2.1,,4.50272153929
1961-03-05,2.9,0.4,0.5,23.4,19.0,17.2,86.25,74.0,1.766667,,2.14909538926
1961-03-06,1.5,0.0,4.8,18.0,16.08,15.4,96.5,92.0,3.333333,,1.54958568959
1961-03-07,0.6,0.2,16.2,19.8,17.16,15.0,93.5,88.0,4.266667,,1.69461987556
1961-03-08,0.8,7.7,0.6,26.9,20.42,17.0,85.5,62.0,2.466667,,3.78927388832
1961-03-09,2.1,7.5,0.2,29.6,22.46,17.4,80.25,61.0,0.0,,3.86183680443
1961-03-10,2.0,9.8,0.1,30.6,22.8,18.0,76.25,43.0,1.633333,,4.66630119575
1961-03-11,3.1,7.1,0.0,29.4,22.06,19.1,80.5,59.0,1.2,,3.89911906444
1961-03-12,2.0,6.2,24.5,27.8,21.8,17.2,83.5,71.0,2.0,,3.52038360096
