Datas,"EVAPORACAO DO PICHE, DIARIA(mm)","INSOLACAO TOTAL, DIARIO(h)","PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)","VENTO, VELOCIDADE MEDIA DIARIA(m/s)",Unnamed: 10,"EVAPREF, DIARIA(mm)"
1961-01-01,,,,,,,,,5.0,,
1961-01-02,,,,,,,,,3.2,,
1961-01-03,,,,,,,,,6.333333,,
1961-01-04,,,,,,,,,2.5,,
1961-01-05,,,,,,,,,6.066667,,
1961-01-06,,,,,,,,,4.666667,,
1961-01-07,,,,,,,,,3.666667,,
1961-01-08,,,,,,,,,3.466667,,
1961-01-09,,,,,,,,,3.8125,,
1961-01-10,,,,,,,,,3.266667,,
1961-01-11,,,,,,,,,2.533333,,
1961-01-12,,,,,,,,,3.058824,,
1961-01-13,,,,,,,,,3.666667,,
1961-01-14,,,,,,,,,2.4,,
1961-01-15,,,,,,,,,0.4,,
1961-01-16,,,,,,,,,3.266667,,
1961-01-17,,,,,,,,,3.333333,,
1961-01-18,,,,,,,,,1.266667,,
1961-01-19,,,,,,,,,2.333333,,
1961-01-20,,,,,,,,,2.4,,
1961-01-21,,,,,,,,,2.266667,,
1961-01-22,,,,,,,,,3.533333,,
1961-01-23,,,,,,,,,3.0,,
1961-01-24,,,,,,,,,3.466667,,
1961-01-25,,,,,,,,,3.333333,,
1961-01-26,,,,,,,,,2.47619,,
1961-01-27,,,,,,,,,3.0,,
1961-01-28,,,,,,,,,2.066667,,
1961-01-29,,,,,,,,,2.133333,,
1961-01-30,,,,,,,,,0.866667,,
1961-01-31,,,,,,,,,2.8,,
1961-02-01,,,,,,,,,1.8,,
1961-02-02,,,,,,,,,0.2,,
1961-02-03,,,,,,,,,3.0,,
1961-02-04,,,,,,,,,1.866667,,
1961-02-05,,,,,,,,,5.666667,,
1961-02-06,,,,,,,,,2.666667,,
1961-02-07,,,,,,,,,1.8,,
1961-02-08,,,,,,,,,1.733333,,
1961-02-09,,,,,,,,,3.266667,,
1961-02-10,,,,,,,,,2.666667,,
1961-02-11,,,,,,,,,3.066667,,
1961-02-12,,,,,,,,,2.2,,
1961-02-13,,,,,,,,,2.666667,,
1961-02-14,,,,,,,,,3.8,,
1961-02-15,,,,,,,,,3.6,,
1961-02-16,,,,,,,,,2.0,,
1961-02-17,,,,,,,,,3.133333,,
1961-02-18,,,,,,,,,3.25,,
1961-02-19,,,,,,,,,3.533333,,
1961-02-20,,,,,,,,,1.8,,
1961-02-21,,,,,,,,,3.066667,,
1961-02-22,,,,,,,,,1.733333,,
