Datas,"EVAPORACAO DO PICHE, DIARIA(mm)","INSOLACAO TOTAL, DIARIO(h)","PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)","VENTO, VELOCIDADE MEDIA DIARIA(m/s)",Unnamed: 10,"EVAPREF, DIARIA(mm)"
1970-04-30,,,,,,,,,,,
1970-05-01,,,,32.0,26.06,21.4,94.0,88.0,0.0,,3.75285515056
1970-05-02,,,1.4,31.8,26.2,23.0,88.0,70.0,0.0,,3.43595774916
1970-05-03,,,0.6,31.8,26.82,24.0,91.25,85.0,0.0,,3.30824393264
1970-05-04,,,4.5,31.3,26.66,24.0,95.25,90.0,0.8,,3.13794931193
1970-05-05,,,0.0,34.3,27.58,23.8,93.5,88.0,1.466667,,3.79593465817
1970-05-06,,,9.4,34.4,27.24,21.6,91.75,83.0,1.6,,4.05668046443
1970-05-07,,,0.0,34.5,27.38,22.0,91.5,87.0,0.0,,4.13023306256
1970-05-08,,,0.0,33.2,27.0,21.0,91.25,90.0,2.266667,,3.82364688944
1970-05-09,,,0.0,34.7,26.62,20.2,90.75,81.0,0.0,,4.32192630273
1970-05-10,1.8,,5.2,33.9,26.78,21.2,91.5,79.0,1.466667,,3.96362650769
1970-05-11,1.4,,7.2,34.6,26.84,21.4,85.75,66.0,0.8,,4.13950117985
1970-05-12,,,1.4,34.2,26.72,20.2,88.75,77.0,2.266667,,4.12089655287
1970-05-13,1.8,,55.1,33.3,25.98,20.0,84.5,66.0,0.8,,3.99106010466
1970-05-14,,,0.0,32.6,26.58,19.5,86.25,74.0,0.8,,3.8831066863
1970-05-15,1.7,,3.0,34.2,26.42,19.4,81.75,57.0,1.6,,4.28842394944
1970-05-16,2.2,,0.0,33.8,26.36,20.0,89.0,80.0,0.8,,4.04192099566
1970-05-17,0.9,,9.2,30.5,24.62,19.2,91.75,78.0,0.8,,3.46038571417
1970-05-18,0.9,,27.9,32.6,24.2,18.2,86.0,66.0,0.8,,3.94882481091
1970-05-19,,,0.0,34.0,26.68,21.2,82.75,66.0,0.8,,3.97199943297
1970-05-20,,,0.8,34.8,27.14,20.2,85.5,78.0,0.8,,4.19422461348
1970-05-21,,,0.0,34.6,26.54,20.2,83.0,68.0,1.1,,4.18281238887
1970-05-22,,,0.0,34.0,26.72,20.2,78.5,72.0,2.266667,,4.300553061
1970-05-23,1.8,,5.2,32.8,26.88,20.8,85.5,83.0,2.533333,,3.82794637959
1970-05-24,1.2,,71.6,32.4,26.32,21.0,82.25,62.0,1.1,,3.6831532991
1970-05-25,1.8,,18.4,34.7,26.38,20.3,81.0,64.0,0.8,,4.13471453486
1970-05-26,3.3,,28.8,34.8,27.4,19.9,80.25,63.0,0.6,,4.14607855522
1970-05-27,1.9,,4.0,34.8,26.66,20.5,80.5,60.0,1.1,,4.16942295909
1970-05-28,2.9,,0.0,34.8,26.88,21.0,82.0,61.0,1.9,,4.20749679526
1970-05-29,2.5,,0.0,34.8,26.38,19.5,87.0,74.0,1.4,,4.17877243957
1970-05-30,2.8,,0.0,34.5,26.74,20.3,85.75,69.0,1.1,,4.06062452384
1970-05-31,2.0,,0.0,34.8,26.1,19.3,78.75,62.0,1.1,,4.2404190365
1970-06-01,2.5,,18.8,34.0,26.4,20.0,82.75,64.0,1.9,,4.08360176765
1970-06-02,2.0,,10.4,34.8,26.12,20.0,83.5,61.0,0.0,,4.0323432058
1970-06-03,2.2,,10.3,34.8,27.32,22.0,80.5,58.0,1.6,,4.08371645159
