Nome: COXIM
Codigo Estacao: 83512
Latitude: -18.5
Longitude: -54.76999999
Altitude: 287
Situacao: Fechada
Data Inicial: 1973-10-21
Data Final: 1994-01-30
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1974-01-09;3;4.9;5.8;null;null;22.5;84.25;67;1;
1974-01-10;2.5;9.8;6.9;null;null;22.3;80.75;58;1.666667;
1974-01-11;4.5;3.7;8.1;null;null;22;86.25;71;1.666667;
1974-01-12;2.5;2.5;10.6;null;null;21.7;87.25;70;1;
1974-01-13;1.5;6.4;8.1;null;null;22.5;82.75;62;1.333333;
1974-01-14;4;0;.6;null;null;23.3;88.25;78;1;
1974-01-15;1.5;5.8;3.8;null;null;22.8;82;66;1.666667;
1974-01-16;3;4.1;1.4;null;null;21.9;87;71;1.666667;
1974-01-17;2.5;1.1;6.9;null;null;21.9;93.25;88;1;
1974-01-18;1.5;.9;15.7;null;null;21.4;88.75;73;1;
1974-01-19;2;4.1;0;null;null;22.3;89.75;86;1;
1974-01-20;2;4;10.1;null;null;22;87;73;1;
1974-01-21;2.5;5.2;1.1;null;null;21.9;79.25;52;1;
1974-01-22;3;5.7;3.8;null;null;22.2;81;58;1.666667;
1974-01-23;3;6.7;11.2;null;null;22.2;82.5;57;1;
1974-01-24;3;9.1;0;null;null;22.9;72.25;52;1.333333;
1974-01-25;4.5;6.5;.7;null;null;23.6;77.5;60;1;
1974-01-26;3;6.1;2.3;null;null;22.2;85.75;74;1;
1974-01-27;2.5;7;3.8;null;null;22.5;78.25;54;1.666667;
1974-01-28;3;11.1;0;null;null;22.3;74.5;52;1.666667;
1974-01-29;5.5;6.1;0;null;null;22.1;81.75;56;1;
1974-01-30;3.5;7.4;8.2;null;null;21.5;78;59;1.666667;
1974-01-31;4.5;1.4;5.1;null;null;22.7;86.25;82;1.666667;
1974-02-01;2;8;0;null;null;21.6;82.25;57;1.666667;
1974-02-02;3;2.2;14;null;null;21.5;90.75;85;1;
1974-02-03;2;8.8;15.4;null;null;22.5;84;59;1;
1974-02-04;3.5;4.8;63.2;null;null;22.5;84;68;1.666667;
1974-02-05;2.5;7.7;4.8;null;null;21.8;76.75;58;1;
1974-02-06;3;10;0;null;null;22.3;76.75;45;1;
1974-02-07;5;9.3;1.8;null;null;21.7;79.25;44;1;
1974-02-08;4;9.7;1.6;null;null;22;73.75;54;1;
1974-02-09;5.5;9.1;45;null;null;20.5;72;54;1;
1974-02-10;4.5;11.3;0;null;null;20.9;70;46;1.666667;
1974-02-11;5;9.9;0;null;null;21.1;77.75;49;.666667;
1974-02-12;4;9.2;13.3;null;null;21;79.5;70;1;
1974-02-13;3.5;8.6;0;null;null;21;74.75;48;1;
1974-02-14;4;5.4;0;null;null;22.8;80.5;54;1;
1974-02-15;3.5;2.7;0;null;null;23.3;85.75;70;1.666667;
1974-02-16;2;4.6;1;null;null;22.4;86;61;1;
1974-02-17;2.5;8;6.3;null;null;22;83.25;60;1;
1974-02-18;2.5;9.2;0;null;null;22.9;72.5;52;1.666667;
1974-02-19;5;10.2;0;null;null;22.5;74.75;51;1.666667;
1974-02-20;4.5;11.2;0;null;null;20.9;71;41;1;
1974-02-21;5.5;6.5;0;null;null;22.2;84;73;1;
1974-02-22;3;7.1;32.1;null;null;22.4;81.25;59;1.666667;
1974-02-23;3.5;8.5;0;null;null;21.6;76;51;1;
1974-02-24;4.5;9.7;0;null;null;21.3;72.75;50;3;
1974-02-25;4.5;10.7;0;null;null;22.6;75.25;45;1.666667;
1974-02-26;5;8.5;0;null;null;22.3;74.25;48;1.666667;
1974-02-27;4.5;2.3;25.6;null;null;23.1;85.5;72;1.666667;
1974-02-28;2.5;7.4;0;null;null;22.3;70.25;50;2.333333;
1974-03-01;3.5;7.8;0;null;null;22.4;72.75;55;1;
1974-03-02;4.5;8.8;0;null;null;22.3;81.25;52;1;
1974-03-03;4;4.5;10.3;null;null;23;82.25;55;1;
1974-03-04;2.5;7.2;6.6;null;null;23.2;82.75;54;1;
1974-03-05;3;5.3;14.6;null;null;22.9;81.75;62;1.666667;
1974-03-06;3;2.6;23;null;null;22.5;90.25;86;1;
1974-03-07;2;.5;34.8;null;null;21.3;91.75;78;1;
1974-03-08;1;0;16.5;null;null;21.4;92.75;91;1.666667;
1974-03-09;1;6.1;27.6;null;null;22.1;87.5;71;.666667;
1974-03-10;2;5.1;0;null;null;22.9;90.25;78;1.666667;
