Datas,"EVAPORACAO DO PICHE, DIARIA(mm)","INSOLACAO TOTAL, DIARIO(h)","PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)","VENTO, VELOCIDADE MEDIA DIARIA(m/s)",Unnamed: 10,"EVAPREF, DIARIA(mm)"
1961-01-01,2.0,6.6,,32.5,25.94,19.8,78.75,61.0,0.0,,3.91734621115
1961-01-02,2.2,5.7,0.0,32.5,25.86,19.4,76.5,62.0,0.0,,3.63951737968
1961-01-03,2.2,6.8,0.0,32.7,26.72,21.3,75.0,58.0,0.333333,,4.08526552534
1961-01-04,2.9,6.1,2.6,32.6,26.94,22.1,75.25,60.0,0.333333,,3.92449035009
1961-01-05,2.0,9.1,0.0,33.8,26.9,20.9,74.0,51.0,0.0,,4.6708038193
1961-01-06,3.1,7.2,0.0,33.3,26.4,20.1,75.25,58.0,0.333333,,4.18722618634
1961-01-07,3.0,4.0,0.0,32.7,25.8,21.5,81.5,59.0,0.0,,3.29529550554
1961-01-08,2.4,6.5,1.2,32.9,26.78,21.4,79.25,67.0,0.666667,,4.10286867463
1961-01-09,2.6,8.0,0.0,33.7,27.54,21.0,71.25,56.0,0.0,,4.3373689963
1961-01-10,3.5,6.6,0.0,34.1,27.18,21.9,76.75,55.0,0.333333,,4.15379811745
1961-01-11,2.5,8.9,0.5,34.3,27.56,21.3,70.75,52.0,0.0,,4.63131287174
1961-01-12,3.5,8.6,0.0,34.3,27.52,21.1,70.75,52.0,0.333333,,4.65256002569
1961-01-13,3.3,0.0,13.1,28.2,24.4,20.5,89.5,74.0,0.0,,2.0818869615
1961-01-14,0.7,2.6,10.6,29.6,24.66,21.5,90.5,81.0,0.0,,2.85665702898
1961-01-15,1.3,1.4,5.2,29.0,24.74,20.7,89.5,78.0,0.333333,,2.4967693315
1961-01-16,1.2,4.3,0.0,30.1,25.96,21.9,83.75,73.0,0.0,,3.32477690222
1961-01-17,1.8,0.0,27.4,26.5,22.14,19.4,95.0,85.0,0.0,,2.04344646075
1961-01-18,0.5,4.5,3.2,30.0,24.54,19.3,85.25,73.0,0.0,,3.30767884717
1961-01-19,1.7,4.4,0.0,31.4,25.18,21.1,83.25,65.0,0.333333,,3.42032222157
1961-01-20,1.8,6.3,16.6,30.4,25.26,19.9,83.0,68.0,0.0,,3.8204759902
1961-01-21,1.9,8.9,0.0,32.4,26.74,21.3,77.25,64.0,0.0,,4.64249352465
1961-01-22,2.7,0.0,49.0,27.4,23.38,19.9,95.75,80.0,0.0,,2.07546666592
1961-01-23,0.7,1.1,24.4,28.0,23.82,19.9,91.0,75.0,0.0,,2.37781103505
1961-01-24,0.9,,0.0,31.2,25.86,20.9,74.5,69.0,0.0,,3.86946562054
1961-01-25,1.6,,0.0,31.5,26.24,21.1,84.0,67.0,0.0,,4.0084678306
1961-01-26,0.8,,65.2,31.4,25.34,19.9,89.75,77.0,0.0,,4.20077133541
1961-01-27,1.1,,0.5,29.0,25.62,22.1,88.25,80.0,0.0,,3.30873833355
1961-01-28,0.9,,6.4,31.0,25.3,20.1,87.0,69.0,0.0,,4.06369266813
1961-01-29,1.1,,0.0,29.0,25.1,21.1,92.5,83.0,0.333333,,3.48116995932
1961-01-30,1.5,,6.2,31.0,25.94,21.3,85.75,71.0,0.0,,3.89500970095
1961-01-31,,,,,,,,89.0,,,
1961-02-01,1.9,,0.0,31.3,25.1,20.3,80.25,69.0,0.333333,,4.08605097111
1961-02-02,1.7,,7.1,29.3,24.94,20.9,88.5,72.0,0.0,,3.58967618616
1961-02-03,1.5,,0.0,32.1,26.02,21.2,79.75,58.0,0.333333,,4.15153019645
1961-02-04,2.5,,0.0,31.3,25.12,19.7,83.0,65.0,0.0,,4.15092356765
1961-02-05,1.8,,0.0,31.2,25.02,19.9,85.25,66.0,0.333333,,4.13755042402
1961-02-06,2.2,,0.0,29.2,24.98,21.3,84.5,76.0,0.0,,3.47946101472
1961-02-07,1.5,,0.0,30.4,25.36,20.8,82.25,65.0,0.333333,,3.84180535758
1961-02-08,2.1,,0.0,32.1,25.08,18.9,80.75,64.0,0.333333,,4.42471716668
1961-02-09,2.3,,0.8,32.3,26.12,20.3,82.25,70.0,0.0,,4.29465878057
1961-02-10,2.6,,0.7,31.7,26.12,21.1,82.75,65.0,0.0,,4.06742629128
1961-02-11,1.9,,2.0,29.2,24.7,20.7,84.75,75.0,0.0,,3.57789498573
1961-02-12,1.4,,23.8,27.4,23.02,19.7,91.5,80.0,0.0,,3.36449011773
1961-02-13,1.0,,3.2,29.8,24.46,20.1,87.5,71.0,0.0,,3.82269731725
1961-02-14,2.2,,42.0,29.0,23.34,19.7,92.5,76.0,0.0,,3.73889164211
1961-02-15,1.0,,7.8,27.4,24.06,20.3,89.75,81.0,0.0,,3.25793725132
1961-02-16,1.2,,0.0,31.0,24.5,19.7,85.5,68.0,0.666667,,4.13173525198
1961-02-17,1.6,,0.0,30.2,25.1,20.7,89.75,90.0,0.0,,3.84932469126
1961-02-18,1.2,,5.6,31.4,24.7,20.9,87.75,67.0,0.333333,,4.07319788417
1961-02-19,1.8,,13.6,30.2,24.82,20.5,87.5,72.0,1.0,,3.84846564232
1961-02-20,1.2,,0.0,30.0,24.22,21.3,91.0,75.0,0.666667,,3.68038923167
1961-02-21,1.0,,4.8,31.4,25.98,19.9,81.75,66.0,0.333333,,4.17252312019
1961-02-22,1.5,,38.2,27.2,23.1,19.7,94.75,83.0,0.0,,3.33523918506
1961-02-23,0.6,,13.0,32.6,25.46,18.9,84.25,64.0,0.333333,,4.54768881678
1961-02-24,2.1,,0.0,32.4,25.86,20.5,78.0,63.0,0.333333,,4.29669497103
1961-02-25,2.5,,1.8,32.7,26.52,20.7,82.0,67.0,0.0,,4.32538472812
1961-02-26,2.0,,0.0,32.5,26.72,20.9,81.25,63.0,0.0,,4.24588028328
1961-02-27,2.0,,8.5,29.6,24.26,19.5,87.25,81.0,0.0,,3.84435501911
1961-02-28,1.3,,1.6,31.9,26.12,20.9,83.5,68.0,0.0,,4.13271792164
1961-03-01,1.7,,1.7,30.0,25.42,20.9,92.75,78.0,0.0,,3.78208760592
1961-03-02,1.1,,10.7,30.8,25.38,20.5,89.5,74.0,0.333333,,3.9751665969
1961-03-03,1.2,,0.0,32.1,25.72,21.9,83.25,69.0,0.0,,4.03299009567
1961-03-04,2.2,,0.0,32.7,26.68,20.9,82.75,65.0,0.0,,4.28963641887
1961-03-05,2.3,,0.0,31.7,26.08,21.5,89.0,80.0,0.0,,4.04708382719
1961-03-06,1.4,,0.0,32.3,26.26,20.4,82.75,64.0,0.333333,,4.28019057121
1961-03-07,2.3,,0.0,31.7,26.14,20.7,82.5,67.0,0.333333,,4.10858785083
1961-03-08,2.3,,0.0,33.3,25.52,19.5,84.5,66.0,0.0,,4.58554664306
1961-03-09,2.2,,0.0,32.6,25.46,20.5,84.5,68.0,0.333333,,4.32867828913
1961-03-10,1.8,,0.0,32.9,26.72,19.7,79.25,69.0,0.0,,4.40125185094
1961-03-11,2.2,,0.0,32.3,26.28,21.4,81.75,67.0,0.0,,4.09499348326
1961-03-12,2.0,4.3,0.0,31.3,24.64,19.9,87.5,71.0,0.0,,3.34920923355
1961-03-13,1.8,3.9,3.0,29.0,23.66,19.9,92.75,87.0,0.0,,3.17405344586
1961-03-14,0.7,2.4,17.2,28.4,24.28,20.3,88.75,77.0,0.333333,,2.73625651707
1961-03-15,1.0,4.6,0.0,30.0,23.74,20.7,91.75,78.0,0.0,,3.4232867584
1961-03-16,1.0,6.1,18.2,30.9,25.24,20.3,86.75,69.0,0.0,,3.83108239145
1961-03-17,2.0,6.5,0.0,31.4,25.8,20.2,85.0,70.0,0.333333,,3.95764572454
1961-03-18,1.8,3.8,34.0,29.0,24.1,18.9,91.0,82.0,0.0,,3.08410737597
1961-03-19,3.0,5.3,0.0,30.0,24.7,20.3,86.25,78.0,0.0,,3.54434651834
1961-03-20,1.1,4.1,15.4,29.2,23.88,20.8,91.0,72.0,0.0,,3.22316541355
1961-03-21,1.5,2.9,7.2,28.0,24.3,20.9,89.5,83.0,0.0,,2.84046045972
1961-03-22,1.0,4.7,4.4,30.7,25.58,21.2,84.0,71.0,0.0,,3.4035859132
1961-03-23,1.5,0.9,0.0,29.5,24.4,20.1,93.25,87.0,0.0,,2.31762776039
1961-03-24,0.7,7.9,14.4,31.0,25.44,21.2,87.75,68.0,0.0,,4.33989093262
1961-03-25,1.8,4.1,0.0,30.2,25.82,21.9,87.0,74.0,0.0,,3.2414467057
1961-03-26,1.3,4.8,0.0,31.9,25.5,21.9,87.5,72.0,0.333333,,3.5190184589
1961-03-27,1.7,6.4,4.5,29.3,24.92,20.9,87.0,75.0,0.333333,,3.78657953286
1961-03-28,1.5,8.2,0.0,32.5,25.0,20.9,88.75,67.0,0.0,,4.48159312828
1961-03-29,1.6,1.3,19.2,27.6,23.78,21.1,90.5,80.0,0.0,,2.36689623184
1961-03-30,0.7,0.7,3.0,28.6,24.66,21.3,95.25,92.0,0.0,,2.23791328202
