Datas,"EVAPORACAO DO PICHE, DIARIA(mm)","INSOLACAO TOTAL, DIARIO(h)","PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)","VENTO, VELOCIDADE MEDIA DIARIA(m/s)",Unnamed: 10,"EVAPREF, DIARIA(mm)"
1974-02-28,,,,,,,,,,,
1974-03-01,,10.0,,35.1,27.46,21.6,47.5,33.0,1.0,,5.47908378715
1974-03-02,8.9,9.3,0.0,35.1,26.8,21.4,58.5,33.0,1.333333,,5.45250371812
1974-03-03,6.5,0.1,1.4,25.5,23.02,21.8,83.5,70.0,0.333333,,2.17770403327
1974-03-04,2.5,8.8,0.1,33.1,26.5,21.0,57.0,35.0,3.666667,,6.18632030432
1974-03-05,10.6,10.2,0.0,32.9,25.7,20.2,54.75,34.0,4.0,,6.63848491754
1974-03-06,9.5,11.6,0.0,32.6,26.24,20.6,50.0,34.0,3.0,,6.64953037227
1974-03-07,9.7,7.9,0.0,33.3,27.4,21.2,46.0,32.0,4.666667,,7.03963787851
1974-03-08,12.0,6.9,0.0,33.1,26.06,21.6,53.0,40.0,3.0,,5.64139494111
1974-03-09,8.6,2.5,0.1,29.9,25.58,21.0,63.0,56.0,2.666667,,3.90805173323
1974-03-10,8.6,2.9,0.2,31.6,25.72,22.6,69.25,51.0,2.666667,,3.89822933711
1974-03-11,5.2,1.8,0.5,25.1,22.1,18.2,89.0,69.0,0.666667,,2.45475373738
1974-03-12,1.8,2.5,8.3,30.1,24.08,20.6,74.0,49.0,1.333333,,3.13622022712
1974-03-13,3.0,0.5,6.4,28.2,23.9,20.7,78.0,56.0,1.666667,,2.57949881169
1974-03-14,2.2,3.9,40.8,26.9,22.52,19.6,84.5,66.0,1.333333,,3.1101351389
1974-03-15,1.8,1.1,5.2,27.7,23.38,21.0,80.0,66.0,0.333333,,2.40279445669
1974-03-16,2.3,9.5,0.1,30.4,24.84,21.2,65.75,45.0,3.666667,,5.55351169208
1974-03-17,5.8,10.8,0.0,30.9,24.38,19.4,68.75,46.0,1.0,,5.03539800436
1974-03-18,5.3,7.0,0.0,30.3,24.32,20.4,73.25,49.0,5.0,,4.83562562588
1974-03-19,4.9,1.1,0.0,27.5,23.62,21.0,75.5,62.0,2.0,,2.79998458653
1974-03-20,3.8,7.4,0.0,30.7,25.3,20.2,65.5,51.0,2.0,,4.57375858541
1974-03-21,4.2,5.6,4.4,28.7,24.18,21.4,79.25,66.0,2.666667,,3.83719630616
1974-03-22,2.7,3.7,4.5,29.5,24.02,20.6,77.75,57.0,2.0,,3.3637204765
1974-03-23,3.1,2.6,1.7,27.4,23.06,21.2,87.0,75.0,2.0,,2.77797047208
1974-03-24,1.7,4.5,2.3,27.5,22.74,20.2,88.25,72.0,0.333333,,3.13489203936
1974-03-25,1.6,6.2,0.2,30.1,24.18,20.1,79.0,58.0,1.0,,3.74305604646
1974-03-26,2.5,4.1,0.2,27.9,24.0,20.2,82.5,75.0,2.0,,3.19633420421
1974-03-27,2.2,5.8,0.1,29.3,24.34,22.2,85.0,71.0,2.0,,3.65342904559
1974-03-28,2.1,6.9,20.8,30.3,23.94,20.2,82.0,58.0,0.666667,,3.83071563863
1974-03-29,2.7,3.9,0.0,29.9,23.78,21.2,81.0,59.0,1.666667,,3.24151672739
1974-03-30,2.9,4.8,0.0,29.5,24.72,20.8,75.5,71.0,1.333333,,3.44925925526
1974-03-31,3.2,7.3,0.0,31.1,24.5,19.4,78.75,68.0,3.666667,,4.28361143301
1974-04-01,4.2,2.4,0.0,28.4,24.0,20.8,80.5,70.0,2.666667,,2.95500265895
1974-04-02,2.5,11.0,0.0,31.6,24.9,18.0,61.5,40.0,1.0,,4.79823635435
1974-04-03,5.4,9.9,0.0,31.1,23.94,17.2,59.5,35.0,3.666667,,5.50589669668
1974-04-04,7.6,10.5,0.0,31.1,25.26,19.2,62.5,47.0,2.333333,,5.14882230693
1974-04-05,5.3,9.8,0.0,32.0,24.88,20.6,72.5,48.0,2.333333,,4.88651656487
1974-04-06,5.0,8.7,1.3,32.3,25.74,20.8,65.5,45.0,2.0,,4.7394176182
1974-04-07,5.8,8.1,0.0,31.2,25.66,20.7,56.75,39.0,2.0,,4.69618592629
